Fecha,Hora,Consumo (Wh),Precio (€/kWh),Coste por hora (€)
2018-12-23,16,9,0.152656008,0.001373904072
2018-12-23,17,9,0.153614394,0.001382529546
2018-12-23,18,9,0.15552905,0.00139976145
2018-12-23,19,8,0.1554506,0.0012436048
2018-12-23,20,9,0.155406157,0.001398655413
2018-12-23,21,8,0.155903907,0.001247231256
2018-12-23,22,9,0.086218332,7.76E-04
2018-12-23,23,9,0.084235693,7.58E-04
,,,,
2018-12-24,0,10,0.087646816,8.76E-04
2018-12-24,1,9,0.084522202,7.61E-04
2018-12-24,2,10,0.080680184,8.07E-04
2018-12-24,3,9,0.075820434,6.82E-04
2018-12-24,4,10,0.07566551,7.57E-04
2018-12-24,5,9,0.075404274,6.79E-04
2018-12-24,6,10,0.079426878,7.94E-04
2018-12-24,7,17,0.080059453,0.001361010701
2018-12-24,8,128,0.082365456,0.01054277837
2018-12-24,9,395,0.083361581,0.0329278245
2018-12-24,10,128,0.083214138,0.01065140966
2018-12-24,11,74,0.082943076,0.006137787624
2018-12-24,12,134,0.149964392,0.02009522853
2018-12-24,13,294,0.150265341,0.04417801025
2018-12-24,14,26,0.149165701,0.003878308226
2018-12-24,15,27,0.14797559,0.00399534093
2018-12-24,16,26,0.147221322,0.003827754372
2018-12-24,17,27,0.153033565,0.004131906255
2018-12-24,18,27,0.152699363,0.004122882801
2018-12-24,19,26,0.151713899,0.003944561374
2018-12-24,20,27,0.151680116,0.004095363132
2018-12-24,21,27,0.150818614,0.004072102578
2018-12-24,22,27,0.08169211,0.00220568697
2018-12-24,23,28,0.082204986,0.002301739608
,,,,
2018-12-25,0,27,0.090163405,0.002434411935
2018-12-25,1,27,0.088714066,0.002395279782
2018-12-25,2,27,0.08394426,0.00226649502
2018-12-25,3,27,0.078755624,0.002126401848
2018-12-25,4,27,0.07827488,0.00211342176
2018-12-25,5,27,0.078188686,0.002111094522
2018-12-25,6,27,0.078028438,0.002106767826
2018-12-25,7,26,0.078521322,0.002041554372
2018-12-25,8,27,0.077969034,0.002105163918
2018-12-25,9,26,0.081454259,0.002117810734
2018-12-25,10,27,0.083620002,0.002257740054
2018-12-25,11,23,0.086367325,0.001986448475
2018-12-25,12,8,0.156337225,0.0012506978
2018-12-25,13,9,0.15641525,0.00140773725
2018-12-25,14,9,0.155025066,0.001395225594
2018-12-25,15,9,0.151857363,0.001366716267
2018-12-25,16,9,0.152441852,0.001371976668
2018-12-25,17,9,0.153344786,0.001380103074
2018-12-25,18,8,0.156185565,0.00124948452
2018-12-25,19,9,0.156705274,0.001410347466
2018-12-25,20,8,0.158277602,0.001266220816
2018-12-25,21,9,0.158560343,0.001427043087
2018-12-25,22,9,0.088441625,7.96E-04
2018-12-25,23,9,0.085615315,7.71E-04
,,,,
2018-12-26,0,10,0.081647535,8.16E-04
2018-12-26,1,9,0.074221821,6.68E-04
2018-12-26,2,10,0.070753282,7.08E-04
2018-12-26,3,9,0.069634259,6.27E-04
2018-12-26,4,10,0.069693359,6.97E-04
2018-12-26,5,9,0.070615519,6.36E-04
2018-12-26,6,9,0.074732146,6.73E-04
2018-12-26,7,27,0.079003783,0.002133102141
2018-12-26,8,262,0.080860609,0.02118547956
2018-12-26,9,242,0.083081081,0.0201056216
2018-12-26,10,167,0.082697778,0.01381052893
2018-12-26,11,187,0.082609015,0.0154478858
2018-12-26,12,95,0.150264085,0.01427508808
2018-12-26,13,66,0.151286494,0.009984908604
2018-12-26,14,141,0.151327632,0.02133719611
